1stFlrSF,2ndFlrSF,3SsnPorch,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,RoofMatl,RoofStyle,SaleCondition,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,Utilities,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold
7.333676395657684,0.0,0.0,1.3862943611198906,1Fam,3,2,7.170888478512505,0.0,6,1,0.6931471805599453,0.0,4,5.442417710521793,Y,Norm,Norm,SBrkr,0.0,2,3,VinylSd,VinylSd,0.6931471805599453,PConc,1.0986122886681098,7,6.447305862541213,1.3862943611198906,3,3,3,Attchd,2004.0,7.333676395657684,0.0,GasA,4,1Story,0.6931471805599453,3,Lvl,Gtl,9.586925780533697,Corner,5.209486152841421,IR3,0.0,20,RL,0.0,None,0.0,Nov,Gilbert,3.6109179126442243,5,7,2,0.0,CompShg,Hip,Family,WD,0.0,Pave,2.0794415416798357,7.333676395657684,3,4.976733742420574,2004,2004,2007
6.742880635791903,7.014814351275545,0.0,1.6094379124341003,1Fam,3,2,0.0,0.0,1,1,0.0,0.0,4,6.742880635791903,Y,Norm,Norm,SBrkr,0.0,2,3,VinylSd,VinylSd,0.6931471805599453,PConc,1.0986122886681098,7,6.075346031088684,1.0986122886681098,3,3,3,BuiltIn,2004.0,7.580699752224563,0.6931471805599453,GasA,4,2Story,0.6931471805599453,3,Lvl,Gtl,9.375600540841843,Inside,4.0943445622221,IR1,0.0,60,RL,0.0,None,0.0,Jul,Gilbert,3.8918202981106265,5,7,2,0.0,CompShg,Gable,Normal,WD,0.0,Pave,2.1972245773362196,6.742880635791903,3,4.61512051684126,2004,2005,2007
6.842683282238422,0.0,0.0,1.0986122886681098,Duplex,3,3,6.842683282238422,0.0,6,1,0.6931471805599453,0.0,4,0.0,Y,Norm,Norm,SBrkr,0.0,2,2,MetalSd,MetalSd,0.0,CBlock,0.6931471805599453,7,6.511745329644728,1.0986122886681098,3,1,3,Detchd,1980.0,6.842683282238422,0.0,GasA,2,SFoyer,0.6931471805599453,2,Lvl,Gtl,8.881975184248867,Inside,4.110873864173311,Reg,0.0,90,RM,5.198497031265826,BrkFace,0.0,Aug,OldTown,0.0,5,5,2,0.0,CompShg,Gable,Normal,WD,0.0,Pave,1.6094379124341003,6.842683282238422,3,3.912023005428146,1980,1980,2007
7.192182058713246,6.483107351457199,0.0,1.6094379124341003,1Fam,3,-1,6.434546518787453,0.0,4,1,0.6931471805599453,0.0,3,6.2166061010848646,Y,Norm,Norm,SBrkr,0.0,2,2,WdShing,Plywood,1.0986122886681098,BrkTil,1.0986122886681098,5,6.3578422665081,1.0986122886681098,3,1,3,Detchd,1981.0,7.591861714889934,0.0,GasA,2,1.5Fin,0.6931471805599453,3,Lvl,Gtl,8.962519832949532,Inside,4.189654742026425,Reg,0.0,50,RL,0.0,None,0.0,Dec,SWISU,3.8066624897703196,3,4,2,0.0,CompShg,Gable,Normal,WD,0.0,Pave,2.0794415416798357,7.023758954738443,3,6.068425588244111,1928,1950,2009
6.882437470997847,0.0,0.0,1.3862943611198906,1Fam,3,1,5.3612921657094255,0.0,4,1,0.0,0.0,4,6.637258031284457,Y,Norm,Norm,SBrkr,0.0,2,2,HdBoard,HdBoard,0.0,PConc,0.6931471805599453,7,0.0,0.0,0,0,0,NA,0.0,6.882437470997847,0.0,GasA,2,1Story,0.6931471805599453,2,Lvl,Gtl,9.279213236262558,Inside,4.1588830833596715,Reg,0.0,20,RL,0.0,None,0.0,Sep,Mitchel,3.367295829986474,5,5,2,0.0,CompShg,Gable,Abnorml,Oth,0.0,Pave,1.791759469228055,6.882437470997847,3,0.0,1991,1992,2007
7.072421900537371,6.940222469119639,0.0,1.791759469228055,1Fam,3,1,0.0,0.0,1,1,0.0,0.0,3,6.9167150203536085,Y,Norm,Norm,SBrkr,0.0,2,2,Wd Sdng,Wd Sdng,0.0,BrkTil,1.0986122886681098,7,5.327876168789581,0.6931471805599453,3,1,2,Detchd,1930.0,7.701200180857446,0.0,GasW,2,2Story,0.6931471805599453,1,Lvl,Gtl,9.200391041122515,Inside,4.51085950651685,Reg,0.0,70,RM,0.0,None,0.0,May,OldTown,3.8918202981106265,4,6,0,0.0,CompShg,Gable,Normal,WD,0.0,Pave,2.1972245773362196,6.9167150203536085,3,0.0,1880,1950,2007
7.04141166379481,6.778784897685177,0.0,1.3862943611198906,1Fam,3,-1,6.371611847231857,0.0,6,1,0.0,0.0,4,6.300785794663244,Y,Norm,Norm,SBrkr,0.0,2,3,VinylSd,VinylSd,0.6931471805599453,PConc,1.0986122886681098,7,6.1463292576688975,1.0986122886681098,3,2,3,Attchd,1995.0,7.611347717403621,0.6931471805599453,GasA,4,2Story,0.6931471805599453,3,Lvl,Gtl,9.19309247856663,Inside,4.394449154672439,IR1,0.0,60,RL,0.0,None,0.0,Jun,SawyerW,5.049856007249537,5,8,2,0.0,CompShg,Gable,Normal,WD,0.0,Pave,2.1972245773362196,7.029087564149662,3,0.0,1995,1995,2009
6.821107472256465,6.529418838262226,0.0,1.3862943611198906,1Fam,3,2,0.0,0.0,1,1,0.0,0.0,4,6.821107472256465,Y,Norm,Norm,SBrkr,0.0,2,2,VinylSd,VinylSd,0.6931471805599453,PConc,1.0986122886681098,7,6.133398042996649,1.0986122886681098,3,3,3,Attchd,1997.0,7.3783837129967145,0.6931471805599453,GasA,3,2Story,0.6931471805599453,2,HLS,Gtl,9.07954808172616,Inside,4.060443010546419,IR1,0.0,60,RL,0.0,None,0.0,Aug,Gilbert,3.6635616461296463,5,6,2,0.0,CompShg,Gable,Normal,WD,0.0,Pave,2.0794415416798357,6.821107472256465,3,4.61512051684126,1997,1997,2007
6.894670039433482,0.0,0.0,1.0986122886681098,1Fam,3,-1,0.0,0.0,1,1,0.0,0.0,3,6.8679744089702925,N,Norm,Norm,SBrkr,0.0,2,2,Wd Sdng,Wd Sdng,0.6931471805599453,BrkTil,0.6931471805599453,7,5.198497031265826,0.6931471805599453,3,1,3,Detchd,1926.0,6.894670039433482,0.0,GasA,2,1Story,0.6931471805599453,2,Lvl,Gtl,8.729235349659273,Corner,4.110873864173311,Reg,0.0,30,RM,0.0,None,0.0,May,BrkSide,4.859812404361672,5,6,2,0.0,CompShg,Gable,Normal,WD,0.0,Pave,1.791759469228055,6.8679744089702925,3,0.0,1926,1950,2007
6.940222469119639,5.3981627015177525,0.0,1.3862943611198906,1Fam,3,-1,5.638354669333745,0.0,4,1,0.0,0.0,3,6.6240652277998935,Y,Norm,Norm,FuseA,4.574710978503383,2,2,VinylSd,VinylSd,0.0,CBlock,0.6931471805599453,7,5.666426688112432,0.6931471805599453,3,1,3,Attchd,1950.0,7.133295954896068,0.0,GasA,2,1.5Fin,0.6931471805599453,2,Lvl,Gtl,9.169622538697624,Inside,4.394449154672439,Reg,0.0,50,RL,0.0,None,0.0,Apr,NAmes,0.0,5,6,2,0.0,CompShg,Gable,Abnorml,WD,0.0,Pave,1.9459101490553132,6.940222469119639,3,0.0,1950,1950,2008
6.660575149839686,5.484796933490655,0.0,1.0986122886681098,1Fam,3,-1,0.0,0.0,1,1,0.0,0.0,3,6.660575149839686,N,Feedr,Norm,SBrkr,5.176149732573829,3,2,VinylSd,VinylSd,0.0,CBlock,0.6931471805599453,7,0.0,0.0,0,0,0,NA,0.0,6.928537818164665,0.0,GasA,3,1.5Fin,0.6931471805599453,2,Lvl,Gtl,8.755107121633896,Inside,4.007333185232471,Reg,0.0,50,RL,0.0,None,0.0,May,Sawyer,0.0,8,5,0,0.0,CompShg,Gable,Normal,WD,0.0,Pave,1.9459101490553132,6.660575149839686,3,0.0,1875,1996,2010
7.357556200910353,0.0,0.0,1.0986122886681098,1Fam,3,3,7.357556200910353,0.0,5,1,0.6931471805599453,0.0,3,0.0,Y,Norm,Norm,SBrkr,0.0,2,2,Plywood,ImStucc,1.0986122886681098,PConc,1.0986122886681098,7,6.5722825426940075,1.0986122886681098,3,2,3,Attchd,1977.0,7.357556200910353,0.0,GasA,2,1Story,0.6931471805599453,3,Lvl,Mod,9.192176401348512,Inside,4.2225280335569675,IR1,0.0,20,RL,0.0,None,0.0,May,Mitchel,3.4965075614664802,5,6,2,0.0,CompShg,Gable,Normal,WD,0.0,Pave,1.791759469228055,7.357556200910353,3,5.579729825986222,1977,1977,2009
7.0630481633881725,0.0,0.0,1.3862943611198906,1Fam,3,-1,6.470799503782602,0.0,4,1,0.0,0.0,3,5.602118820879701,Y,Norm,Norm,SBrkr,5.37989735354046,1,2,Stucco,Stucco,0.6931471805599453,BrkTil,0.6931471805599453,3,6.206575926724928,1.0986122886681098,3,1,3,Detchd,1972.0,7.0630481633881725,0.0,GasA,2,1Story,0.6931471805599453,2,Lvl,Gtl,9.074749717669835,Inside,4.59511985013459,IR1,0.0,30,RL,0.0,None,0.0,May,BrkSide,0.0,5,5,2,0.0,CompShg,Gable,Normal,WD,4.844187086458591,Pave,1.9459101490553132,6.82001636467413,3,0.0,1920,1950,2007
6.859614903654202,0.0,0.0,1.0986122886681098,1Fam,3,1,6.748759547491679,0.0,5,1,0.6931471805599453,0.0,3,4.61512051684126,Y,Norm,Norm,SBrkr,0.0,2,2,HdBoard,HdBoard,0.0,CBlock,0.6931471805599453,7,6.734591659972948,1.0986122886681098,3,1,3,Detchd,1988.0,6.859614903654202,0.0,GasA,2,1Story,0.6931471805599453,2,Lvl,Gtl,8.902591637374087,Corner,4.110873864173311,Reg,0.0,20,RL,0.0,None,0.0,Jun,NAmes,0.0,7,5,2,0.0,CompShg,Gable,Abnorml,COD,0.0,Pave,1.6094379124341003,6.859614903654202,3,0.0,1951,1951,2008
6.9930151229329605,6.660575149839686,0.0,1.6094379124341003,1Fam,3,-1,5.945420608606575,0.0,5,1,0.6931471805599453,0.0,3,5.991464547107982,Y,PosN,Norm,SBrkr,0.0,3,2,Plywood,Plywood,0.6931471805599453,CBlock,1.0986122886681098,7,6.184148890937483,1.0986122886681098,3,1,3,Attchd,1976.0,7.533158807455563,0.6931471805599453,GasA,4,2Story,0.6931471805599453,3,Lvl,Gtl,9.240384493324559,CulDSac,4.056561018093695,IR1,0.0,60,RL,3.8066624897703196,BrkFace,0.0,Oct,NWAmes,4.574710978503383,7,5,2,0.0,CompShg,Gable,Normal,WD,0.0,Pave,2.302585092994046,6.660575149839686,3,6.1070228877422545,1976,1976,2009
7.2909747781429814,7.217443431696533,0.0,1.6094379124341003,1Fam,3,3,7.048386408721883,0.0,6,1,0.6931471805599453,0.0,5,5.75890177387728,Y,Norm,Norm,SBrkr,0.0,2,3,VinylSd,VinylSd,0.6931471805599453,PConc,1.3862943611198906,7,6.959398512133975,1.3862943611198906,3,2,3,BuiltIn,2006.0,7.947678571301568,0.0,GasA,4,2Story,0.6931471805599453,3,Lvl,Gtl,9.20693457884135,Inside,4.356708826689592,Reg,0.0,60,RL,5.831882477283517,Stone,0.0,Apr,CollgCr,4.976733742420574,5,8,2,0.0,CompShg,Hip,Partial,New,0.0,Pave,2.4849066497880004,7.2909747781429814,3,4.836281906951478,2006,2007,2007
6.914730892718563,0.0,0.0,1.3862943611198906,1Fam,3,-1,5.666426688112432,0.0,6,1,0.0,0.0,3,6.577861357721047,Y,Norm,Norm,SBrkr,0.0,2,2,Wd Sdng,Plywood,0.0,CBlock,0.6931471805599453,7,0.0,0.0,0,0,0,NA,0.0,6.914730892718563,0.0,GasA,2,1Story,0.6931471805599453,2,Lvl,Gtl,9.105090961257085,Inside,4.2225280335569675,Reg,0.0,20,RL,0.0,None,0.0,Jul,Sawyer,3.2188758248682006,3,5,2,0.0,CompShg,Gable,Normal,WD,0.0,Pave,1.791759469228055,6.914730892718563,3,0.0,1959,1959,2008
6.511745329644728,5.53338948872752,0.0,1.0986122886681098,2fmCon,3,-1,5.855071922202427,0.0,4,1,0.6931471805599453,0.0,4,5.783825182329737,N,Norm,Norm,FuseA,0.0,1,2,MetalSd,MetalSd,0.0,BrkTil,0.6931471805599453,7,5.638354669333745,0.6931471805599453,3,1,3,Detchd,1941.0,6.829793737512425,0.0,Grav,1,1.5Fin,0.6931471805599453,1,Lvl,Gtl,9.407632639699958,Inside,4.110873864173311,Reg,0.0,190,RL,0.0,None,0.0,Jul,Edwards,0.0,4,4,2,0.0,CompShg,Gable,Normal,WD,0.0,Pave,1.791759469228055,6.511745329644728,3,0.0,1941,1950,2010
6.949856455000773,6.282266746896006,0.0,1.3862943611198906,1Fam,3,-1,0.0,0.0,1,1,0.0,0.0,3,6.949856455000773,Y,Norm,Norm,SBrkr,0.0,2,2,MetalSd,MetalSd,0.6931471805599453,BrkTil,0.6931471805599453,7,5.420534999272286,0.6931471805599453,3,1,3,Detchd,1928.0,7.3632795869630385,0.0,GasA,4,1.5Fin,0.6931471805599453,2,Lvl,Gtl,8.738895704934043,Inside,3.970291913552122,Reg,0.0,50,RM,0.0,None,0.0,Aug,BrkSide,0.0,6,5,2,0.0,CompShg,Gable,Family,WD,0.0,Pave,2.1972245773362196,6.949856455000773,3,0.0,1928,1950,2006
7.1693500166706,0.0,0.0,1.3862943611198906,1Fam,3,-1,7.138073034044347,0.0,6,1,0.6931471805599453,0.0,4,3.713572066704308,Y,Norm,Norm,SBrkr,0.0,2,3,Wd Sdng,Wd Shng,0.6931471805599453,CBlock,1.0986122886681098,7,6.0014148779611505,1.0986122886681098,3,1,3,Attchd,1985.0,7.1693500166706,0.0,GasA,2,1Story,0.6931471805599453,3,Lvl,Gtl,9.32375833901174,Inside,4.2225280335569675,Reg,0.0,20,RL,4.454347296253507,BrkFace,0.0,May,SawyerW,3.295836866004329,5,6,2,0.0,CompShg,Gable,Normal,WD,0.0,Pave,1.791759469228055,7.1693500166706,3,5.111987788356544,1985,1985,2006
6.7580945044277305,6.558197802812269,0.0,1.3862943611198906,1Fam,3,-1,5.62040086571715,0.0,3,1,0.0,0.0,3,6.063785208687608,Y,Norm,Norm,SBrkr,0.0,2,2,MetalSd,MetalSd,0.6931471805599453,CBlock,0.6931471805599453,7,5.459585514144159,0.6931471805599453,3,1,3,Attchd,1941.0,7.355641102974253,0.6931471805599453,GasA,4,2Story,0.6931471805599453,1,Bnk,Gtl,9.392745258631441,Inside,4.330733340286331,Reg,0.0,70,RL,0.0,None,0.0,Jul,Crawfor,0.0,7,7,2,0.0,CompShg,Gable,Normal,WD,0.0,Pave,2.0794415416798357,6.558197802812269,3,0.0,1941,1950,2009
6.35088571671474,6.29156913955832,0.0,1.0986122886681098,1Fam,3,-1,0.0,0.0,1,1,0.0,0.0,3,6.35088571671474,Y,Norm,Norm,SBrkr,5.176149732573829,2,2,Wd Sdng,Wd Sdng,0.6931471805599453,PConc,0.6931471805599453,7,5.666426688112432,0.6931471805599453,3,1,3,Detchd,1982.0,7.013915474810528,0.0,GasA,2,1.5Fin,0.6931471805599453,2,Lvl,Gtl,8.648396877031582,Inside,4.2225280335569675,Reg,0.0,50,RM,0.0,None,0.0,Aug,OldTown,0.0,7,7,2,0.0,CompShg,Gable,Normal,WD,0.0,Pave,1.791759469228055,6.35088571671474,3,0.0,1926,1950,2008
6.725033642166843,6.478509642208569,0.0,1.3862943611198906,1Fam,3,-1,6.437751649736401,0.0,5,1,0.0,0.6931471805599453,3,3.295836866004329,Y,Artery,Norm,SBrkr,0.0,3,2,VinylSd,VinylSd,0.0,PConc,0.6931471805599453,7,5.783825182329737,1.0986122886681098,3,1,3,Detchd,1930.0,7.301822342137932,0.0,GasA,4,2Story,0.6931471805599453,2,Lvl,Gtl,9.105090961257085,Inside,3.9318256327243257,Reg,0.0,70,RM,0.0,None,0.0,Jul,OldTown,0.0,9,7,2,0.0,CompShg,Hip,Normal,WD,0.0,Pave,2.0794415416798357,6.478509642208569,3,0.0,1920,1988,2009
6.838405200847344,0.0,0.0,1.0986122886681098,1Fam,3,-1,0.0,0.0,1,1,0.0,0.0,3,6.838405200847344,Y,Norm,Norm,FuseA,5.3706380281276624,2,2,BrkFace,BrkFace,0.6931471805599453,CBlock,0.6931471805599453,7,5.726847747587197,0.6931471805599453,3,1,3,Attchd,1950.0,6.838405200847344,0.0,GasA,4,1Story,0.6931471805599453,3,Lvl,Gtl,9.0217190130337,Inside,4.060443010546419,IR1,0.0,20,RL,0.0,None,0.0,Nov,NAmes,0.0,5,6,2,0.0,CompShg,Gable,Normal,WD,0.0,Pave,1.6094379124341003,6.838405200847344,3,0.0,1950,1950,2007
7.2909747781429814,0.0,0.0,1.3862943611198906,1Fam,3,-1,5.176149732573829,0.0,4,1,0.0,0.0,3,7.1631723908466425,Y,Norm,Norm,SBrkr,0.0,2,2,HdBoard,Plywood,1.0986122886681098,CBlock,0.6931471805599453,7,6.270988431858299,1.0986122886681098,3,3,3,Attchd,1959.0,7.2909747781429814,0.6931471805599453,GasA,2,1Story,0.6931471805599453,1,Lvl,Gtl,9.784478765953926,Inside,4.90527477843843,Reg,0.0,20,RL,4.890349128221754,BrkFace,0.0,Nov,Edwards,4.948759890378168,4,5,2,0.0,CompShg,Gable,Normal,WD,4.61512051684126,Pave,1.9459101490553132,7.2909747781429814,3,0.0,1959,1959,2006
7.502186486602924,0.0,0.0,1.0986122886681098,1Fam,3,-1,5.6937321388027,6.306275286948016,5,6,0.0,0.0,3,5.442417710521793,Y,Norm,Norm,SBrkr,5.638354669333745,2,2,Stone,Stone,0.6931471805599453,PConc,0.6931471805599453,7,6.154858094016418,1.0986122886681098,3,3,3,Attchd,1956.0,7.502186486602924,0.0,GasA,4,1Story,0.6931471805599453,4,Lvl,Gtl,9.55506418479516,Inside,4.51085950651685,IR1,0.0,20,RL,0.0,None,0.0,Jul,Crawfor,0.0,7,6,2,0.0,CompShg,Gable,Abnorml,WD,0.0,Pave,1.9459101490553132,6.97914527506881,3,0.0,1956,2004,2006
6.705639094860003,0.0,0.0,1.0986122886681098,1Fam,3,2,6.289715570908998,0.0,5,1,0.0,0.0,3,5.631211781821365,Y,Norm,Norm,SBrkr,4.574710978503383,3,3,Wd Sdng,Wd Sdng,0.0,BrkTil,0.6931471805599453,7,6.07073772800249,0.6931471805599453,3,1,3,Detchd,2002.0,6.705639094860003,0.0,GasA,4,1Story,0.6931471805599453,2,Lvl,Gtl,8.681181041521688,Corner,4.4271244869561865,Reg,0.0,30,RM,0.0,None,0.0,Jun,IDOTRR,0.0,8,6,2,0.0,CompShg,Gable,Normal,WD,0.0,Pave,1.791759469228055,6.705639094860003,3,0.0,1930,2007,2008
6.805722553416985,6.823286122355687,0.0,1.6094379124341003,1Fam,3,3,6.12029741895095,0.0,5,1,0.0,0.0,3,6.018593214496234,Y,Norm,Norm,SBrkr,0.0,2,2,VinylSd,VinylSd,1.0986122886681098,CBlock,0.6931471805599453,7,6.20050917404269,1.0986122886681098,3,1,3,Attchd,1965.0,7.507141079727608,1.0986122886681098,GasA,2,2Story,0.6931471805599453,3,Lvl,Gtl,9.525224101853109,Inside,4.2225280335569675,IR1,0.0,60,RL,5.666426688112432,Stone,0.0,May,NAmes,4.442651256490317,6,7,2,0.0,CompShg,Gable,Normal,WD,5.6131281063880705,Pave,2.1972245773362196,6.762729506931879,3,4.110873864173311,1965,1988,2008
7.271008538280992,0.0,0.0,1.3862943611198906,1Fam,3,3,7.05444965813294,0.0,5,1,0.6931471805599453,0.0,4,5.638354669333745,Y,Norm,Norm,SBrkr,0.0,3,3,Plywood,Plywood,0.6931471805599453,CBlock,1.0986122886681098,7,6.270988431858299,1.0986122886681098,3,2,3,Attchd,1976.0,7.271008538280992,0.0,GasA,2,1Story,0.6931471805599453,3,Lvl,Gtl,9.284426915328881,Corner,4.51085950651685,IR1,0.0,20,RL,0.0,None,0.0,Jul,Veenker,3.091042453358316,8,5,2,0.0,CompShg,Gable,Normal,WD,5.198497031265826,Pave,1.9459101490553132,7.271008538280992,3,0.0,1976,2004,2007
7.143617602704121,0.0,4.574710978503383,1.3862943611198906,1Fam,3,3,6.452048954437226,0.0,5,1,0.0,0.6931471805599453,3,6.375024819828097,Y,Norm,Norm,SBrkr,0.0,3,2,BrkFace,BrkFace,0.6931471805599453,PConc,1.0986122886681098,7,6.220590170099739,1.0986122886681098,3,2,3,Attchd,1965.0,7.143617602704121,0.0,GasA,3,SLvl,0.6931471805599453,3,Lvl,Gtl,9.143238568435446,Inside,4.454347296253507,Reg,0.0,80,RL,0.0,None,0.0,Oct,NAmes,4.532599493153256,8,5,2,0.0,CompShg,Gable,Normal,WD,0.0,Pave,1.9459101490553132,7.106606137727303,3,0.0,1965,1999,2008
7.181591944611865,0.0,0.0,1.0986122886681098,Twnhs,3,-1,6.807934943699926,0.0,6,1,0.6931471805599453,0.0,4,6.018593214496234,Y,Norm,Norm,SBrkr,0.0,2,3,VinylSd,VinylSd,0.6931471805599453,PConc,1.0986122886681098,7,6.440946540632921,1.0986122886681098,3,2,3,Attchd,2008.0,7.181591944611865,0.0,GasA,4,1Story,0.6931471805599453,3,Lvl,Gtl,8.517593111437565,Inside,3.5553480614894135,IR1,0.0,120,RL,5.117993812416755,Stone,0.0,Jul,NridgHt,4.143134726391533,5,7,2,0.0,CompShg,Gable,Normal,WD,0.0,Pave,1.9459101490553132,7.181591944611865,3,5.153291594497779,2007,2008,2009
7.365812837209472,0.0,0.0,1.3862943611198906,1Fam,3,-1,0.0,0.0,1,1,0.0,0.0,4,7.365812837209472,Y,Feedr,Norm,SBrkr,0.0,2,3,VinylSd,VinylSd,0.0,PConc,1.0986122886681098,7,6.7226297948554485,1.3862943611198906,3,2,3,Attchd,2008.0,7.365812837209472,0.0,GasA,4,1Story,0.6931471805599453,3,Lvl,Gtl,9.387062950369655,FR2,4.532599493153256,Reg,0.0,20,RL,5.231108616854587,Stone,0.0,Jun,Somerst,3.2188758248682006,5,8,2,0.0,CompShg,Gable,Partial,ConLD,0.0,Pave,2.0794415416798357,7.365812837209472,3,0.0,2007,2008,2008
6.8501261661455,6.839476438228843,0.0,1.6094379124341003,1Fam,3,-1,6.093569770045136,0.0,5,1,0.0,0.0,3,6.131226489483141,Y,Norm,Norm,SBrkr,0.0,2,3,HdBoard,HdBoard,0.6931471805599453,CBlock,1.0986122886681098,7,6.293419278846481,1.0986122886681098,3,2,4,Attchd,1974.0,7.537430036586509,0.6931471805599453,GasA,2,2Story,0.6931471805599453,3,Lvl,Gtl,9.118334726180159,Inside,4.343805421853684,Reg,0.0,60,RL,5.602118820879701,BrkFace,0.0,Jul,NWAmes,4.248495242049359,6,6,2,0.0,CompShg,Hip,Normal,WD,0.0,Pave,2.1972245773362196,6.804614520062624,3,0.0,1974,1974,2008
6.752270376141742,6.400257445308821,0.0,1.3862943611198906,Twnhs,3,-1,5.7430031878094825,0.0,5,1,0.0,0.0,4,6.300785794663244,Y,Norm,Norm,SBrkr,0.0,2,2,Plywood,Brk Cmn,0.6931471805599453,CBlock,1.0986122886681098,7,6.089044875446846,1.0986122886681098,3,1,3,Attchd,1978.0,7.284134806195205,0.6931471805599453,GasA,1,2Story,0.6931471805599453,2,Lvl,Gtl,7.732369222284388,Inside,3.2188758248682006,Reg,0.0,160,RL,0.0,None,0.0,Jul,NPkVill,0.0,5,6,2,0.0,CompShg,Gable,Normal,WD,0.0,Pave,2.0794415416798357,6.752270376141742,3,3.295836866004329,1978,1978,2010
7.403061091090091,0.0,5.37989735354046,1.3862943611198906,1Fam,3,-1,6.591673732008658,0.0,4,1,0.6931471805599453,0.0,3,6.343880434126331,Y,PosN,Norm,SBrkr,0.0,2,3,HdBoard,HdBoard,0.6931471805599453,CBlock,0.6931471805599453,7,6.829793737512425,1.0986122886681098,3,1,3,Detchd,1993.0,7.403061091090091,0.0,GasA,4,1Story,0.6931471805599453,3,Low,Gtl,9.600962533214572,CulDSac,4.056561018093695,IR1,0.0,20,RL,4.290459441148391,BrkFace,0.0,Nov,Crawfor,0.0,7,6,2,0.0,CompShg,Hip,Normal,WD,0.0,Pave,2.0794415416798357,7.167809184316444,3,4.6913478822291435,1954,2006,2008
6.796823718274855,0.0,0.0,1.3862943611198906,1Fam,3,-1,6.20050917404269,0.0,4,1,0.0,0.0,4,5.998936561946683,Y,Norm,Norm,SBrkr,0.0,2,2,VinylSd,VinylSd,0.6931471805599453,CBlock,0.6931471805599453,7,6.111467339502679,1.0986122886681098,3,3,3,Attchd,1968.0,6.796823718274855,0.0,GasA,3,1Story,0.6931471805599453,2,Lvl,Gtl,9.073947747070628,Inside,4.700480365792417,Reg,0.0,20,RL,0.0,None,0.0,May,Sawyer,0.0,5,5,2,0.0,CompShg,Gable,Normal,WD,0.0,Pave,1.791759469228055,6.796823718274855,3,0.0,1968,1968,2007
7.138073034044347,0.0,0.0,0.0,Duplex,3,2,7.089243155027514,0.0,6,1,1.0986122886681098,0.0,4,0.0,Y,Feedr,Norm,SBrkr,0.0,2,2,Plywood,Plywood,0.0,CBlock,0.0,7,5.993961427306569,1.0986122886681098,3,1,2,CarPort,1969.0,7.138073034044347,1.0986122886681098,GasA,2,SFoyer,1.0986122886681098,2,Lvl,Gtl,9.465060106725137,Inside,4.110873864173311,Reg,0.0,90,RL,0.0,None,0.0,Jan,Sawyer,0.0,4,4,2,0.0,CompShg,Gable,Alloca,WD,0.0,Pave,1.9459101490553132,7.089243155027514,3,4.795790545596741,1969,1969,2008
7.267525427828172,0.0,0.0,1.0986122886681098,1Fam,3,3,6.523562306149512,5.971261839790462,5,3,0.6931471805599453,0.0,4,5.66988092298052,Y,Feedr,Norm,SBrkr,0.0,2,2,Plywood,Plywood,0.6931471805599453,PConc,0.6931471805599453,7,6.3784261836515865,1.0986122886681098,3,1,3,Attchd,1978.0,7.267525427828172,0.6931471805599453,GasA,4,SLvl,0.6931471805599453,3,Lvl,Gtl,9.690170562039654,FR2,4.131590941071664,IR1,0.0,80,RL,0.0,None,0.0,Jun,Veenker,5.198497031265826,7,5,2,0.0,CompShg,Gable,Normal,WD,0.0,Pave,1.791759469228055,7.215975002651466,3,5.1298987149230735,1978,1978,2007
7.315218389752975,0.0,0.0,1.3862943611198906,1Fam,3,-1,0.0,0.0,1,1,0.0,0.0,4,7.315218389752975,Y,Norm,Norm,SBrkr,0.0,2,3,VinylSd,VinylSd,0.0,PConc,1.0986122886681098,7,6.4692503167957724,1.0986122886681098,3,2,3,Attchd,2009.0,7.315218389752975,0.0,GasA,4,1Story,0.6931471805599453,3,Lvl,Gtl,9.163458386076051,Inside,4.382026634673881,IR1,0.0,20,RL,5.594711379601839,Stone,0.0,Sep,NridgHt,4.74493212836325,5,7,2,0.0,CompShg,Gable,Partial,New,0.0,Pave,2.0794415416798357,7.315218389752975,3,0.0,2009,2009,2009
